date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:37:48	81513/81513	------	200	untouched ('OK')	text/html	date:Wed,%2021%20Jan%202026%2017:26:50%20GMT	https://sms.zut.ac.zm/start-application	lab_site_clone/sms.zut.ac.zm/start-application.html	(from https://sms.zut.ac.zm/login)
19:37:48	57881/57881	------	200	untouched ('')	image/png	etag:%22696fe0b9-e219%22	https://sms.zut.ac.zm/images/logo-v2.png	lab_site_clone/sms.zut.ac.zm/images/logo-v2.png	(from https://sms.zut.ac.zm/login)
19:37:48	4131/4131	------	200	untouched ('OK')	text/html	date:Wed,%2021%20Jan%202026%2017:26:52%20GMT	https://sms.zut.ac.zm/password/reset	lab_site_clone/sms.zut.ac.zm/password/reset.html	(from https://sms.zut.ac.zm/login)
19:37:48	5465/5465	------	200	untouched ('OK')	text/html	date:Wed,%2021%20Jan%202026%2017:26:53%20GMT	https://sms.zut.ac.zm/staff-login	lab_site_clone/sms.zut.ac.zm/staff-login.html	(from https://sms.zut.ac.zm/login)
19:37:48	218392/218392	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%22696fe0b9-35518%22	https://sms.zut.ac.zm/global_assets/css/icons/icomoon/fonts/icomoon.eot?3p0rtw	lab_site_clone/sms.zut.ac.zm/global_assets/css/icons/icomoon/fonts/icomoone627.eot	(from https://sms.zut.ac.zm/global_assets/css/icons/icomoon/styles.css)
19:37:48	218392/218392	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%22696fe0b9-35518%22	https://sms.zut.ac.zm/global_assets/css/icons/icomoon/fonts/icomoon.eot?	lab_site_clone/sms.zut.ac.zm/global_assets/css/icons/icomoon/fonts/icomoond41d.eot	(from https://sms.zut.ac.zm/global_assets/css/icons/icomoon/styles.css)
19:37:48	218304/218304	------	200	untouched ('')	application/font-woff	etag:%22696fe0b9-354c0%22	https://sms.zut.ac.zm/global_assets/css/icons/icomoon/fonts/icomoon.woff?3p0rtw	lab_site_clone/sms.zut.ac.zm/global_assets/css/icons/icomoon/fonts/icomoone627.woff	(from https://sms.zut.ac.zm/global_assets/css/icons/icomoon/styles.css)
19:37:48	218228/218228	------	200	untouched ('')	application/octet-stream	etag:%22696fe0b9-35474%22	https://sms.zut.ac.zm/global_assets/css/icons/icomoon/fonts/icomoon.ttf?3p0rtw	lab_site_clone/sms.zut.ac.zm/global_assets/css/icons/icomoon/fonts/icomoone627.ttf	(from https://sms.zut.ac.zm/global_assets/css/icons/icomoon/styles.css)
19:37:48	637835/637835	------	200	untouched ('OK')	image/svg+xml	etag:%22696fe0b9-9bb8b%22	https://sms.zut.ac.zm/global_assets/css/icons/icomoon/fonts/icomoon.svg?3p0rtw	lab_site_clone/sms.zut.ac.zm/global_assets/css/icons/icomoon/fonts/icomoone627.svg	(from https://sms.zut.ac.zm/global_assets/css/icons/icomoon/styles.css)
19:37:48	2138/2138	------	200	untouched ('')	image/png	etag:%22696fe0b9-85a%22	https://sms.zut.ac.zm/global_assets/images/backgrounds/seamless.png	lab_site_clone/sms.zut.ac.zm/global_assets/images/backgrounds/seamless.png	(from https://sms.zut.ac.zm/assets/css/layout.min.css)
19:37:48	206546/206546	------	200	untouched ('')	image/jpeg	etag:%22696fe0b9-326d2%22	https://sms.zut.ac.zm/global_assets/images/login_cover.jpg	lab_site_clone/sms.zut.ac.zm/global_assets/images/login_cover.jpg	(from https://sms.zut.ac.zm/assets/css/layout.min.css)
19:37:48	9024/9024	------	200	untouched ('')	image/png	etag:%22696fe0b9-2340%22	https://sms.zut.ac.zm/global_assets/images/backgrounds/boxed_bg.png	lab_site_clone/sms.zut.ac.zm/global_assets/images/backgrounds/boxed_bg.png	(from https://sms.zut.ac.zm/assets/css/layout.min.css)
19:37:48	16574/16574	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%22696fe0b9-40be%22	https://sms.zut.ac.zm/global_assets/css/icons/summernote/summernote.eot?0d0d5fac99cc8774d89eb08b1a8323c4	lab_site_clone/sms.zut.ac.zm/global_assets/css/icons/summernote/summernote291f.eot	(from https://sms.zut.ac.zm/assets/css/components.min.css)
19:37:48	16574/16574	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%22696fe0b9-40be%22	https://sms.zut.ac.zm/global_assets/css/icons/summernote/summernote.eot?	lab_site_clone/sms.zut.ac.zm/global_assets/css/icons/summernote/summernoted41d.eot	(from https://sms.zut.ac.zm/assets/css/components.min.css)
19:37:48	10196/10196	------	200	untouched ('')	application/font-woff	etag:%22696fe0b9-27d4%22	https://sms.zut.ac.zm/global_assets/css/icons/summernote/summernote.woff?0d0d5fac99cc8774d89eb08b1a8323c4	lab_site_clone/sms.zut.ac.zm/global_assets/css/icons/summernote/summernote291f.woff	(from https://sms.zut.ac.zm/assets/css/components.min.css)
19:37:48	16388/16388	------	200	untouched ('')	application/octet-stream	etag:%22696fe0b9-4004%22	https://sms.zut.ac.zm/global_assets/css/icons/summernote/summernote.ttf?0d0d5fac99cc8774d89eb08b1a8323c4	lab_site_clone/sms.zut.ac.zm/global_assets/css/icons/summernote/summernote291f.ttf	(from https://sms.zut.ac.zm/assets/css/components.min.css)
19:37:48	3732/3732	------	200	untouched ('')	image/png	etag:%22696fe0b9-e94%22	https://sms.zut.ac.zm/global_assets/images/brands/amazon.png	lab_site_clone/sms.zut.ac.zm/global_assets/images/brands/amazon.png	(from https://sms.zut.ac.zm/assets/css/components.min.css)
19:37:48	354/354	------	302	error ('Found')	text/html	date:Wed,%2021%20Jan%202026%2017:29:35%20GMT	https://sms.zut.ac.zm/home	lab_site_clone/sms.zut.ac.zm/home.24.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	3212/3212	------	200	untouched ('')	image/png	etag:%22696fe0b9-c8c%22	https://sms.zut.ac.zm/global_assets/images/brands/youtube.png	lab_site_clone/sms.zut.ac.zm/global_assets/images/brands/youtube.png	(from https://sms.zut.ac.zm/assets/css/components.min.css)
19:37:48	2391/2391	------	200	untouched ('')	image/png	etag:%22696fe0b9-957%22	https://sms.zut.ac.zm/global_assets/images/brands/twitter.png	lab_site_clone/sms.zut.ac.zm/global_assets/images/brands/twitter.png	(from https://sms.zut.ac.zm/assets/css/components.min.css)
19:37:48	2927/2927	------	200	untouched ('')	image/png	etag:%22696fe0b9-b6f%22	https://sms.zut.ac.zm/global_assets/images/brands/bing.png	lab_site_clone/sms.zut.ac.zm/global_assets/images/brands/bing.png	(from https://sms.zut.ac.zm/assets/css/components.min.css)
19:37:48	3840/3840	------	200	untouched ('')	image/png	etag:%22696fe0b9-f00%22	https://sms.zut.ac.zm/global_assets/images/brands/spotify.png	lab_site_clone/sms.zut.ac.zm/global_assets/images/brands/spotify.png	(from https://sms.zut.ac.zm/assets/css/components.min.css)
19:37:48	354/354	------	302	error ('Found')	text/html	date:Wed,%2021%20Jan%202026%2017:30:06%20GMT	https://sms.zut.ac.zm/assessments/classes/:id	lab_site_clone/sms.zut.ac.zm/assessments/classes/_id.3f.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	15731/15731	------	200	untouched ('OK')	text/css	etag:%22696fe0b9-3d73%22	https://sms.zut.ac.zm/assets/css/bootstrap-datepicker.min.css	lab_site_clone/sms.zut.ac.zm/assets/css/bootstrap-datepicker.min.css	(from https://sms.zut.ac.zm/start-application)
19:37:48	75/75	------	200	untouched ('OK')	text/css	etag:%22696fe0b9-4b%22	https://sms.zut.ac.zm/assets/css/qs.css	lab_site_clone/sms.zut.ac.zm/assets/css/qs.css	(from https://sms.zut.ac.zm/start-application)
19:37:48	84416/84416	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-149c0%22	https://sms.zut.ac.zm/global_assets/js/plugins/extensions/jquery_ui/interactions.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/extensions/jquery_ui/interactions.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	74919/74919	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-124a7%22	https://sms.zut.ac.zm/global_assets/js/plugins/forms/selects/select2.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/forms/selects/select2.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	14236/14236	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-379c%22	https://sms.zut.ac.zm/global_assets/js/plugins/forms/wizards/steps.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/forms/wizards/steps.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	10018/10018	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-2722%22	https://sms.zut.ac.zm/global_assets/js/plugins/forms/inputs/inputmask.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/forms/inputs/inputmask.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	23261/23261	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-5add%22	https://sms.zut.ac.zm/global_assets/js/plugins/forms/validation/validate.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/forms/validation/validate.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	3128/3128	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-c38%22	https://sms.zut.ac.zm/global_assets/js/plugins/extensions/cookie.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/extensions/cookie.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	0/-1	---M--	302	error ('')			https://sms.zut.ac.zm/assessments/classes/:id	lab_site_clone/sms.zut.ac.zm/assessments/classes/_id.40.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	40802/40802	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-9f62%22	https://sms.zut.ac.zm/global_assets/js/plugins/notifications/sweet_alert2.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/notifications/sweet_alert2.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	33730/33730	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-83c2%22	https://sms.zut.ac.zm/global_assets/js/plugins/notifications/pnotify.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/notifications/pnotify.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	82729/82729	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-14329%22	https://sms.zut.ac.zm/global_assets/js/plugins/tables/datatables/datatables.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/tables/datatables/datatables.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	76985/76985	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-12cb9%22	https://sms.zut.ac.zm/global_assets/js/plugins/tables/datatables/extensions/jszip/jszip.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/tables/datatables/extensions/jszip/jszip.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	0/-1	---M--	302	error ('')			https://sms.zut.ac.zm/assessments/classes/:id	lab_site_clone/sms.zut.ac.zm/assessments/classes/_id.41.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	354/354	------	302	error ('Found')	text/html	date:Wed,%2021%20Jan%202026%2017:30:08%20GMT	https://sms.zut.ac.zm/hostel-rooms/:id	lab_site_clone/sms.zut.ac.zm/hostel-rooms/_id.42.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	970387/970387	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-ece93%22	https://sms.zut.ac.zm/global_assets/js/plugins/tables/datatables/extensions/pdfmake/pdfmake.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/tables/datatables/extensions/pdfmake/pdfmake.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	870284/870284	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-d478c%22	https://sms.zut.ac.zm/global_assets/js/plugins/tables/datatables/extensions/pdfmake/vfs_fonts.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/tables/datatables/extensions/pdfmake/vfs_fonts.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	73667/73667	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-11fc3%22	https://sms.zut.ac.zm/global_assets/js/plugins/tables/datatables/extensions/buttons.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/tables/datatables/extensions/buttons.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	51654/51654	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-c9c6%22	https://sms.zut.ac.zm/global_assets/js/plugins/ui/moment/moment.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/ui/moment/moment.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	33603/33603	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-8343%22	https://sms.zut.ac.zm/global_assets/js/plugins/pickers/bootstrap-datepicker.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/pickers/bootstrap-datepicker.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	1893/1893	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-765%22	https://sms.zut.ac.zm/global_assets/js/plugins/pickers/pickadate/legacy.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/pickers/pickadate/legacy.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	92695/92695	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-16a17%22	https://sms.zut.ac.zm/global_assets/js/plugins/uploaders/fileinput/fileinput.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/uploaders/fileinput/fileinput.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	213774/213774	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-3430e%22	https://sms.zut.ac.zm/global_assets/js/plugins/ui/fullcalendar/fullcalendar.min.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/plugins/ui/fullcalendar/fullcalendar.min.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	0/-1	---M--	302	error ('')			https://sms.zut.ac.zm/hostel-rooms/:id	lab_site_clone/sms.zut.ac.zm/hostel-rooms/_id.43.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	354/354	------	302	error ('Found')	text/html	date:Wed,%2021%20Jan%202026%2017:30:09%20GMT	https://sms.zut.ac.zm/room-bed-spaces/:id	lab_site_clone/sms.zut.ac.zm/room-bed-spaces/_id.44.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	8867/8867	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-22a3%22	https://sms.zut.ac.zm/global_assets/js/demo_pages/form_wizard.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/demo_pages/form_wizard.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	11115/11115	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-2b6b%22	https://sms.zut.ac.zm/global_assets/js/demo_pages/form_select2.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/demo_pages/form_select2.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	24361/24361	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-5f29%22	https://sms.zut.ac.zm/global_assets/js/demo_pages/datatables_extension_buttons_html5.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/demo_pages/datatables_extension_buttons_html5.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	11451/11451	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-2cbb%22	https://sms.zut.ac.zm/global_assets/js/demo_pages/uploader_bootstrap.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/demo_pages/uploader_bootstrap.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	354/354	------	302	error ('Found')	text/html	date:Wed,%2021%20Jan%202026%2017:30:10%20GMT	https://sms.zut.ac.zm/room-bed-spaces-student/:id	lab_site_clone/sms.zut.ac.zm/room-bed-spaces-student/_id.45.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	8940/8940	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-22ec%22	https://sms.zut.ac.zm/global_assets/js/demo_pages/fullcalendar_basic.js	lab_site_clone/sms.zut.ac.zm/global_assets/js/demo_pages/fullcalendar_basic.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	98/98	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-62%22	https://sms.zut.ac.zm/assets/js/custom.js	lab_site_clone/sms.zut.ac.zm/assets/js/custom.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	147400/147400	------	200	untouched ('')	application/javascript	date:Sat,%2012%20Apr%202025%2022:26:52%20GMT	https://sms.zut.ac.zm/livewire/livewire.min.js?id=df3a17f2	lab_site_clone/sms.zut.ac.zm/livewire/livewire.mind557.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	534900/534900	------	200	untouched ('')	application/javascript	etag:%22696fe0b9-82974%22	https://sms.zut.ac.zm/vendor/livewire-charts/app.js	lab_site_clone/sms.zut.ac.zm/vendor/livewire-charts/app.js	(from https://sms.zut.ac.zm/start-application)
19:37:48	354/354	------	302	error ('Found')	text/html	date:Wed,%2021%20Jan%202026%2017:30:18%20GMT	https://sms.zut.ac.zm/assessments/post-results	lab_site_clone/sms.zut.ac.zm/assessments/post-results.46.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	354/354	------	302	error ('Found')	text/html	date:Wed,%2021%20Jan%202026%2017:30:12%20GMT	https://sms.zut.ac.zm/assessments/add-new-results	lab_site_clone/sms.zut.ac.zm/assessments/add-new-results.47.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	1011/1011	------	405	error ('Method%20Not%20Allowed')	text/html	date:Wed,%2021%20Jan%202026%2017:30:13%20GMT	https://sms.zut.ac.zm/assessments/updateExams/:id	lab_site_clone/sms.zut.ac.zm/assessments/updateExams/_id.48.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	354/354	------	302	error ('Found')	text/html	date:Wed,%2021%20Jan%202026%2017:30:14%20GMT	https://sms.zut.ac.zm/assessments/all-results-upload-template	lab_site_clone/sms.zut.ac.zm/assessments/all-results-upload-template.49.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	354/354	------	302	error ('Found')	text/html	date:Wed,%2021%20Jan%202026%2017:30:15%20GMT	https://sms.zut.ac.zm/assessments/results-upload-template	lab_site_clone/sms.zut.ac.zm/assessments/results-upload-template.4a.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	354/354	------	302	error ('Found')	text/html	date:Wed,%2021%20Jan%202026%2017:30:16%20GMT	https://sms.zut.ac.zm/assessments/get-results-update	lab_site_clone/sms.zut.ac.zm/assessments/get-results-update.4b.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	354/354	------	302	error ('Found')	text/html	date:Wed,%2021%20Jan%202026%2017:30:17%20GMT	https://sms.zut.ac.zm/assessments/board-exam-update	lab_site_clone/sms.zut.ac.zm/assessments/board-exam-update.4c.delayed	(from https://sms.zut.ac.zm/start-application)
19:37:48	0/-1	---M--	302	error ('')			https://sms.zut.ac.zm/assessments/post-results	lab_site_clone/sms.zut.ac.zm/assessments/post-results.4d.delayed	(from https://sms.zut.ac.zm/start-application)
